"species","ind","altura","d1","raio","ar","arp","prot","volume","biov","biomassa"
"acamposi",164,40,144.73,72.37,16452.5,16452.5,100,164538.3046,164538.3046,0.018592828
"acamposi",165,30,165.09,82.54,21404.72,21404.72,100,181927.2386,181927.2386,0.020557778
"acamposi",166,32,107.63,53.81,9097.53,9097.53,100,90965.32109,90965.32109,0.010279081
"acamposi",167,36,160.56,80.28,20247.17,20247.17,100,151853.8698,151853.8698,0.017159487
"acamposi",168,23,122.73,61.36,11829.42,11829.42,100,70969.51299,70969.51299,0.008019555
"acamposi",169,28,140.73,70.36,15554.17,7350.68,47,85539.01084,40424.52257,0.004567971
"acamposi",170,26,96.81,48.41,7361.43,7361.43,100,47855.66931,47855.66931,0.005407691
"acamposi",171,34,165.32,82.66,21464.97,21464.97,100,160991.126,160991.126,0.018191997
"acamposi",172,35,164.9,82.45,21356.51,21356.51,100,160174.1604,160174.1604,0.01809968
"acamposi",173,24,115.55,57.78,10487.36,10487.36,100,41953.18519,41953.18519,0.00474071
"acamposi",174,27,108.11,54.06,9180.1,9180.1,100,41315.63854,41315.63854,0.004668667
"acamposi",175,24,97.65,48.83,7489.48,7489.48,100,59925.72657,59925.72657,0.006771607
"acamposi",176,20,140.62,70.31,15529.97,7897.67,51,62121.80413,31591.65851,0.003569857
"acamposi",177,48,249.7,124.85,48970.37,48970.37,100,587635.7542,587635.7542,0.06640284
"acamposi",178,57,265.5,132.75,55362.43,55362.43,100,775080.7805,775080.7805,0.087584128
"acamposi",179,27,196.97,98.48,30469.82,30469.82,100,182808.8443,182808.8443,0.020657399
"acamposi",180,27,123.2,61.6,11921.31,11921.31,100,71525.77093,71525.77093,0.008082412
"acamposi",181,34,134.47,67.24,14202.26,14202.26,100,120732.504,120732.504,0.013642773
"acamposi",182,32,176.13,88.06,24363.58,24363.58,100,243616.8004,243616.8004,0.027528698
"acamposi",183,36,135.68,67.84,14459,14459,100,173501.3256,173501.3256,0.01960565
"acamposi",184,36,135.23,67.61,14362.66,14362.66,100,129245.1497,129245.1497,0.014604702
"acamposi",185,24,101.27,50.63,8054.66,1974.19,25,48318.89322,11842.91774,0.00133825
"acamposi",186,19,83.34,41.67,5454.87,5454.87,100,27275.13306,27275.13306,0.00308209
"acamposi",187,36,108.73,54.36,9284.84,9284.84,100,55700.61871,55700.61871,0.00629417
"acamposi",188,36,115.83,57.92,10538.15,10538.15,100,94852.65433,94852.65433,0.01071835
"acamposi",189,50,217.52,108.76,37160.65,37160.65,100,464513.4394,464513.4394,0.052490019
"acamposi",190,42,216.12,108.06,36683.53,36683.53,100,385184.7622,385184.7622,0.043525878
"acamposi",191,39,153.23,76.62,18441.84,4905.21,27,156766.4392,41697.15739,0.004711779
"acamposi",192,40,170.57,85.29,22851.43,22851.43,100,228531.5165,228531.5165,0.025824061
"acamposi",193,45,205.83,102.91,33274.02,33274.02,100,249532.0259,249532.0259,0.028197119
"acamposi",194,44,182.22,91.11,26077.37,26077.37,100,208627.6917,208627.6917,0.023574929
"acamposi",195,39,169.1,84.55,22458.32,22458.32,100,190895.6457,190895.6457,0.021571208
"acamposi",196,28,114.56,57.28,10307.88,10307.88,100,72152.9233,72152.9233,0.00815328
"acamposi",197,40,209.19,104.59,34368.36,34368.36,100,429576.1998,429576.1998,0.048542111
"acamposi",198,38,146.81,73.41,16928.33,16928.33,100,135441.0487,135441.0487,0.015304839
"acamposi",199,58,216.77,108.38,36905.05,36905.05,100,535076.8582,535076.8582,0.060463685
"acamposi",200,39,140.96,70.48,15604.86,15604.86,100,171662.0714,171662.0714,0.019397814
"acamposi",201,25,108.42,54.21,9232.9,9232.9,100,46161.37022,46161.37022,0.005216235
"acamposi",202,27,183.52,91.76,26452.56,26452.56,100,158711.3307,158711.3307,0.01793438
"acamposi",203,42,155.47,77.73,18983.38,18983.38,100,199304.2259,199304.2259,0.022521378
"acamposi",204,39,190.2,95.1,28412.48,6086.3,21,213094.4653,45647.43537,0.00515816
"acamposi",205,48,215.21,107.6,36375.28,36775.28,101,436471.2692,441270.9163,0.049863614
"acamposi",206,35,195.5,97.75,30018.31,12731.55,42,210126.7991,89120.26857,0.01007059
"acamposi",207,29,119.63,59.82,11240.1,11240.1,100,67451.86164,67451.86164,0.00762206
"acamposi",208,39,175.59,87.8,24215.87,24215.87,100,230071.3336,230071.3336,0.025998061
"acamposi",209,28,153.53,76.77,18513.86,18513.86,100,111092.3629,111092.3629,0.012553437
"acamposi",210,34,138.06,69.03,14969.05,14969.05,100,104790.9215,104790.9215,0.011841374
"acamposi",211,29,130.97,65.48,13471.62,13471.62,100,114494.8994,114494.8994,0.012937924
"acamposi",212,36,203.16,101.58,32417.98,32417.98,100,291748.6124,291748.6124,0.032967593
"acamposi",213,39,214.5,107.25,36136.03,36136.03,100,234886.378,234886.378,0.026542161
"acamposi",214,28,123.42,61.71,11964.07,11964.07,100,71781.44819,71781.44819,0.008111304
"acamposi",215,20,107.91,53.96,9146.31,4185.37,46,45736.58763,20929.15523,0.002364995
"acamposi",216,42,183.51,91.75,26448.83,26448.83,100,370245.7264,370245.7264,0.041837767
"atriloba",1,32,125.57,62.78,12383.3,12383.3,100,86674.33844,86674.33844,0.0097942
"atriloba",2,44,198.44,99.22,30927.58,30927.58,100,432988.492,432988.492,0.0489277
"atriloba",3,36,122.59,61.29,11802.8,4568.88,38.71013658,106211.5202,41114.62453,0.004645953
"atriloba",4,28,104.76,52.38,8618.83,8618.83,100,60336.33147,60336.33147,0.006818005
"atriloba",5,40,142.33,71.17,15911.25,12120.59,76.17622751,190952.3689,145460.311,0.016437015
"atriloba",6,38,118.93,59.46,11108.89,2584.33,23.2636204,133284.8933,31006.89162,0.003503779
"atriloba",7,36,117.91,58.96,10919.58,7540.1,69.05119061,131052.7289,90493.4696,0.010225762
"atriloba",8,28,97.73,48.86,7501.46,3993.46,53.2357701,78749.19031,41922.73791,0.004737269
"atriloba",9,39,96.97,48.48,7585.03,6138.51,80.9292778,103372.0504,83658.25385,0.009453383
"atriloba",10,24,109.66,54.83,9444.02,3980.51,42.14847067,75557.2863,31846.24066,0.003598625
"atriloba",11,29,104.12,52.06,8514.88,8514.88,100,89402.05454,89402.05454,0.010102432
"atriloba",12,20,95.53,47.76,7167.16,5877.69,82.00863382,50162.19695,41137.33242,0.004648519
"atriloba",13,28,123.11,61.56,11904.09,11904.09,100,113102.1083,113102.1083,0.012780538
"atriloba",14,38,114.62,57.31,10319.21,10319.21,100,139297.8644,139297.8644,0.015740659
"atriloba",15,35,136.42,68.21,14616.54,3600.51,24.63312111,146165.8686,36005.21544,0.004068589
"atriloba",16,48,138.05,69.02,14967.55,4278.67,28.58630838,239452.7148,68450.69149,0.007734928
"atriloba",17,39,152.65,76.33,18301.88,7116.58,38.88442062,283708.3354,110318.3425,0.012465973
"atriloba",18,29,109.25,54.63,9374.72,9374.72,100,84382.96537,84382.96537,0.009535275
"atriloba",19,36,108.23,54.11,9199.9,9199.9,100,110378.9318,110378.9318,0.012472819
"atriloba",20,28,131.75,65.87,13632.67,13632.67,100,115862.8282,115862.8282,0.0130925
"atriloba",21,36,126.06,63.03,12481.43,6643.69,53.2285964,112327.7336,59790.47598,0.006756324
"atriloba",22,30,110.41,55.21,9574.37,5491.96,57.36105874,95760.27113,54929.10538,0.006206989
"atriloba",23,59,212.22,106.11,35372.75,17025.4,48.13140058,725130.8178,349015.6187,0.039438765
"atriloba",24,39,188.43,94.22,27886.29,23841.05,85.49380359,306781.2112,262278.9261,0.029637519
"atriloba",25,22,135.99,67.99,14524.21,14524.21,100,87134.71308,87134.71308,0.009846223
"atriloba",26,55,156.33,78.16,19193.64,13767.75,71.73079207,316667.0807,227147.8052,0.025667702
"atriloba",27,30,112.69,56.34,9973.15,3157.59,31.66090954,74790.22184,23679.26448,0.002675757
"atriloba",28,44,124.44,62.22,12161.2,12161.2,100,170269.9161,170269.9161,0.019240501
"atriloba",29,30,153.32,76.66,18462.57,8072.18,43.72186537,138467.7917,60540.70146,0.006841099
"atriloba",30,30,96.72,48.36,7346.51,7346.51,100,55104.07551,55104.07551,0.006226761
"atriloba",31,48,121.95,60.97,11680.28,11680.28,100,140140.4504,140140.4504,0.015835871
"atriloba",34,39,105.01,52.51,8661.01,8661.01,100,86623.13739,86623.13739,0.009788415
"atriloba",35,36,98.74,49.37,7657.27,7657.27,100,91887.69835,91887.69835,0.01038331
"atriloba",36,40,146.45,73.23,16845.12,16845.12,100,210590.1016,210590.1016,0.023796681
"atriloba",37,32,112.08,56.04,9865.61,9865.61,100,59196.68355,59196.68355,0.006689225
"atriloba",38,24,102.19,51.09,8201.32,8201.32,100,65601.18208,65601.18208,0.007412934
"atriloba",39,39,126.89,63.45,12646.5,2835.14,22.41837663,126477.4572,28354.1927,0.003204024
"atriloba",40,54,187.43,93.72,27592.02,27592.02,100,413909.7833,413909.7833,0.046771806
"atriloba",41,44,121.49,60.74,11591.61,8221.23,70.92397001,127494.7005,90424.30315,0.010217946
"atriloba",42,24,98.59,49.3,7634.24,7634.24,100,45813.65718,45813.65718,0.005176943
"atriloba",43,54,122.8,61.4,11843.62,11843.62,100,207264.3762,207264.3762,0.023420875
"atriloba",44,35,110.05,55.02,9511.17,9511.17,100,71326.72904,71326.72904,0.00805992
"atriloba",45,55,146.12,73.06,16768.22,16768.22,100,310227.9599,310227.9599,0.035055759
"atriloba",46,64,184.77,92.39,26814.68,26814.68,100,643592.61,643592.61,0.072725965
"atriloba",47,52,185.17,92.59,26930.04,26930.04,100,390522.4841,390522.4841,0.044129041
"atriloba",48,36,133.48,66.74,13993.36,13993.36,100,125940.3184,125940.3184,0.014231256
"atriloba",49,40,135.56,67.78,14431.89,14431.89,100,180411.0004,180411.0004,0.020386443
"atriloba",50,30,102.07,51.03,8182.03,8182.03,100,81808.98594,81808.98594,0.009244415
"atriloba",51,24,84.4,42.2,5594.91,5594.91,100,39162.71703,39162.71703,0.004425387
"atriloba",52,30,80.08,40.04,5037.15,2367.48,47.00038712,37774.54777,17754.18369,0.002006223
"atriloba",53,30,85.76,42.88,57576.61,57576.61,100,57764.2882,57764.2882,0.006527365
"atriloba",54,30,87.89,43.95,6067.01,6067.01,100,60683.08224,60683.08224,0.006857188
"atriloba",55,38,99.53,49.76,7779.87,2194.68,28.20972587,81677.02585,23040.86509,0.002603618
"atriloba",56,29,77.86,38.93,4761.18,4761.18,100,28567.34835,28567.34835,0.00322811
"atriloba",57,20,121.8,60.9,11650.79,11650.79,100,46606.281,46606.281,0.00526651
"atriloba",58,36,104.39,52.19,8558.5,8558.5,100,77013.52037,77013.52037,0.008702528
"atriloba",59,29,92.39,46.19,6703.67,6703.67,100,43567.1503,43567.1503,0.004923088
"atriloba",60,30,92.94,46.47,6783.8,6783.8,100,50881.09875,50881.09875,0.005749564
"atriloba",61,36,101.3,50.65,8059.35,8059.35,100,96714.14976,96714.14976,0.010928699
"atriloba",63,27,102.86,51.43,8309.79,8309.79,100,49857.92176,49857.92176,0.005633945
"atriloba",64,34,118.52,59.26,11032.06,11032.06,100,93776.08393,93776.08393,0.010596697
"atriloba",65,35,128.02,64.01,12872.26,12872.26,100,122283.8581,122283.8581,0.013818076
"atriloba",66,29,108.41,54.2,9230.03,9230.03,100,83059.8142,83059.8142,0.009385759
"atriloba",67,39,111.92,55.96,9837.5,9837.5,100,127893.5483,127893.5483,0.014451971
"atriloba",68,39,164.1,82.05,21149.26,21149.26,100,211498.3792,211498.3792,0.023899317
"atriloba",69,40,135.28,67.64,14372.92,8112.69,56.44427159,143733.1921,81129.15329,0.009167594
"atriloba",70,47,136.58,68.29,14650.18,14650.18,100,256390.6285,256390.6285,0.028972141
"atriloba",71,22,102.58,51.29,8264.45,4695.62,56.81709007,45454.61256,25825.98816,0.002918337
"atriloba",72,48,167.95,83.97,22153.65,22153.65,100,354419.9515,354419.9515,0.040049455
"atriloba",73,54,167.34,83.67,21993.46,21993.46,100,373885.2498,373885.2498,0.042249033
"atriloba",74,26,101.09,50.54,8025.71,8025.71,100,44134.9905,44134.9905,0.004987254
"atriloba",75,47,141.87,70.93,15807.73,15807.73,100,229180.5697,229180.5697,0.025897404
"atriloba",76,56,161.53,80.76,20492.22,20492.22,100,327840.4038,327840.4038,0.037045966
"atriloba",78,44,125.63,62.82,12396.71,12396.71,100,173569.6439,173569.6439,0.01961337
"atriloba",79,36,113.81,56.91,10173.8,10173.8,100,122097.9269,122097.9269,0.013797066
