"species","ind","altura","d1","raio","ar","arp","prot","volume","biov","biomassa"
"rtrumbulli",138,42,230.03,115.02,41559.33,41559.33,100,290934.108,290934.108,0.032875554
"rtrumbulli",139,72,220.75,110.38,38273.44,38273.44,100,688974.5143,688974.5143,0.07785412
"rtrumbulli",140,40,184.43,92.21,26713.96,17854.39,66.83542987,200339.7743,133897.9494,0.015130468
"rtrumbulli",141,39,209.4,104.7,34438.31,34438.31,100,292726.582,292726.582,0.033078104
"rtrumbulli",142,30,121.48,60.74,11591.03,11591.03,100,86928.20489,86928.20489,0.009822887
"rtrumbulli",143,38,165.96,82.98,21632.7,21632.7,100,173056.0237,173056.0237,0.019555331
"rtrumbulli",144,56,185.82,92.91,27117.77,27117.77,100,325428.8406,325428.8406,0.036773459
"rtrumbulli",145,35,158.57,79.29,19749.53,19749.53,100,128380.7963,128380.7963,0.01450703
"rtrumbulli",146,46,151.08,75.54,17926.77,17926.77,100,152378.1721,152378.1721,0.017218733
"rtrumbulli",147,47,146.86,73.43,16939.45,16939.45,100,177863.2519,177863.2519,0.020098547
"rtrumbulli",148,34,186.28,93.14,27253.43,15764.83,57.84530608,258908.2834,149766.289,0.016923591
"rtrumbulli",149,32,150.01,75.01,17674.15,17674.15,100,141409.3711,141409.3711,0.015979259
"rtrumbulli",150,56,204.25,102.12,32763.75,32763.75,100,393144.9768,393144.9768,0.044425382
"rtrumbulli",151,54,163.95,91.97,21110.31,14558.35,68.96322224,172725.1595,119116.8356,0.013460202
"rsiphonata",1,45,247.56,123.78,48134.46,48134.46,100,722008.1311,722008.1311,0.081586919
"rsiphonata",2,36,212.96,106.48,35618.81,35618.81,100,320574.1262,320574.1262,0.036224876
"rsiphonata",3,44,235.02,117.01,43011.44,43011.44,100,430126.1348,430126.1348,0.048604253
"rsiphonata",4,30,165.46,82.73,21502.21,21502.21,100,193516.6917,193516.6917,0.021867386
"rsiphonata",5,24,122.14,61.07,11717.22,3600.51,30.7283639,105450.3977,32403.18195,0.00366156
"rsiphonata",6,22,100.54,50.27,7938.69,5973.36,75.24364851,63512.26927,47788.94865,0.005400151
"rsiphonata",7,70,481.87,240.93,182368.1,182368.1,100,3191315.067,3191315.067,0.360618603
"rsiphonata",8,26,130.83,65.42,13443.5,9939.62,73.93625172,94117.19869,69586.72894,0.0078633
"rsiphonata",9,36,194.74,97.37,29785.06,24599.93,82.59150729,268066.61,221400.2537,0.025018229
"rsiphonata",10,39,250.58,125.29,49317.31,49317.31,100,443838.734,443838.734,0.050153777
"rsiphonata",11,24,108.15,54.07,9186.13,7898.83,85.98648179,45923.25007,39487.78706,0.00446212
"rsiphonata",12,20,107.88,53.94,9140.16,4557.44,49.8617092,54843.22781,27345.77077,0.003090072
"rsiphonata",13,39,215.22,167.61,36378.24,36378.24,100,1191471.047,1191471.047,0.134636228
"rsiphonata",14,20,153.18,76.59,18429.5,18429.5,100,92143.35394,92143.35394,0.010412199
"rsiphonata",15,26,177.39,88.7,24714.3,24714.3,100,173019.5398,173019.5398,0.019551208
"rsiphonata",16,26,121.53,60.77,11600.15,11600.15,100,104416.9143,104416.9143,0.011799111
"rsiphonata",17,25,144.41,72.2,16378.47,9013.12,55.03029282,90071.40918,49566.56022,0.005601021
"rsiphonata",18,18,131.4,65.7,13560.57,9035.14,66.62802522,54242.6131,36140.78194,0.004083908
"rsiphonata",19,22,132.3,66.15,13746.51,13746.51,100,109976.4146,109976.4146,0.012427335
"rsiphonata",20,40,154.73,77.37,18803.68,12798.39,68.06321954,263283.1723,179199.0036,0.020249487
"rsiphonata",21,20,108.67,54.33,9274.15,9274.15,100,64912.34862,64912.34862,0.007335095
"rsiphonata",22,16,83.4,41.7,5463.27,3944.66,72.20327752,32777.3043,23666.28799,0.002674291
"rsiphonata",23,48,158.68,79.34,19775.07,16195.06,81.89634727,336188.7577,275326.3125,0.031111873
"rsiphonata",24,36,105.97,52.98,8819.41,8819.41,100,105816.8981,105816.8981,0.011957309
"rsiphonata",25,29,111.85,55.93,9825.8,4646.18,47.28551365,93360.48877,44145.98666,0.004988496
"rsiphonata",26,30,128.96,64.48,13061.91,8210.25,62.85642758,137147.9213,86206.28381,0.00974131
"rsiphonata",27,22,123.81,61.91,12039.82,12039.82,100,72247.48461,72247.48461,0.008163966
"rsiphonata",28,18,92.32,46.16,6694.06,6694.06,100,20081.80417,20081.80417,0.002269244
"rsiphonata",29,20,72.11,36.06,4084.2,4084.2,100,24510.52242,24510.52242,0.002769689
"rsiphonata",30,14,87.67,43.83,6036.37,6036.37,100,30176.07972,30176.07972,0.003409897
